,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
768,13f4aff5-00e6-4e60-85f2-1e2fe2b53a7b,Choerul Rizal Firdaus,https://play-lh.googleusercontent.com/a-/ALV-UjVEfTvwf6Y-8D1xBWToRbMPC6SuERSptzN5mF49AHhaG0E,"Admin kenapa ya,saya ini sudah sinkronisasi kelas sejak lama tapi semenjak di update edlink nya sekarang saya tidak bisa melihat matkul di kelas akademik atau kosong padahal saya sudah sinkronisasi kelasnya,jadi gimana ini maksudnya?",3,8,4.6.1,2021-10-09 02:16:43,"Halo Kak Choerul, mohon maaf atas ketidaknyamanannya ya. Silahkan sambungkan akun kembali, tutorial ada di EdLink Community. Serta update kembali versi terbaru 4.6.4 dg performa yg lebih baik. Jika ada kendala silahkan email edlink@sevima.com. Beri bintang 5 jika tidak ada kendala. Terima kasih. :)",2022-01-05 07:23:20,4.6.1
769,5d56eb58-83c5-46df-bfe5-212dffb26fbc,Anandhita Perwitasari,https://play-lh.googleusercontent.com/a-/ALV-UjV8XiyX9qMrWCQhrusXJrKDaHk6NM1Ih85qA29w2TZklTQ,"Setelah diperbarui kenapa gabisa buat ngirim tugas sih, tugas ga kekirim kirim help me",1,0,4.6.1,2021-10-09 01:17:30,"Halo Kak Anandhita, mohon maaf atas ketidaknyamanannya ya. Pada saat tersebut ada kendala pada sistem updatenya sehingga perlu update kembali untuk pembaharuan. Silahkan update kembali versi terbaru 4.6.4 dg performa yg lebih baik. Jika ada kendala silahkan email edlink@sevima.com. Beri bintang 5 jika tidak ada kendala. Terima kasih. :)",2022-01-05 07:23:57,4.6.1
770,15ee0eeb-e6d3-485a-9770-cca1d45b8606,Salsa Tri Aprilia Putri Sutopo,https://play-lh.googleusercontent.com/a/ACg8ocK7LQdMHQpfDnVwruarjo216DlRf0FNGulDR1eO8Jyc-A=mo,"Saya gak bisa download file dan buka file , juga upload file tugas , gimana solusinya yaa ?",3,0,4.6.1,2021-10-08 23:37:29,"Halo Kak Salsa, mohon maaf atas ketidaknyamanannya ya. Pada saat tersebut ada kendala pada sistem updatenya sehingga perlu update kembali untuk pembaharuan. Silahkan update kembali versi terbaru 4.6.4 dg performa yg lebih baik. Jika ada kendala silahkan email edlink@sevima.com. Beri bintang 5 jika tidak ada kendala. Terima kasih. :)",2022-01-06 03:59:22,4.6.1
771,6d8bea41-ef61-4ee2-8114-4c90d384e536,Indra SH,https://play-lh.googleusercontent.com/a-/ALV-UjXKF-J3bihNVF_cmutL4ASsTdj7rcN2UWtPIIEwRiMdmFY,Eror lg kyny ni,3,0,4.6.1,2021-10-08 12:46:10,"Halo Kak Indra, mohon maaf atas ketidanyamanannya ya.. tidak bisa dibuka di bagian proses apa ya? mohon dijelaskan detail pada fitur apa. Silahkan tulis kendala di EdLink Community atau email ke edlink@sevima.com. Jika ada kendala pada mobile apps kami sarankan memakai web dahulu ya Kak, sambil menunggu analisa problem dari kami. Terima kasih. :)",2020-12-21 06:04:53,4.6.1
772,8aa41bcf-f64e-493a-85ff-0dd0ca5c9684,Mumar Kadapi,https://play-lh.googleusercontent.com/a-/ALV-UjVuH15qhnOvA1yCVV4kbedEu3_NU5HCecvqYbQyVJYZoh4,Gak bisa nambah file rar zip psd ai server suka down,2,0,4.5.9,2021-10-08 07:27:47,"Halo Kak Alfin, mohon maaf atas ketidanyamanannya ya.. tidak bisa dibuka di bagian proses apa ya? mohon dijelaskan detail pada fitur apa. Silahkan tulis kendala di EdLink Community atau email ke edlink@sevima.com. Jika ada kendala pada mobile apps kami sarankan memakai web dahulu ya Kak, sambil menunggu analisa problem dari kami. Terima kasih. :)",2022-01-06 04:15:47,4.5.9
773,b0a0f48a-402d-4477-b3e5-83502d8c051b,MUH. REZA,https://play-lh.googleusercontent.com/a-/ALV-UjWNlTb0PLRc26BpI4PesDUsc0tgOGdeSg8oFKU7YaR1ig4,Memudshkan pelajaran,5,0,4.5.9,2021-10-08 00:36:23,Terima kasih untuk ulasannya Kak Reza. Kuliah semakin mudah menggunakan EdLink. Terima kasih. :),2021-10-08 07:31:27,4.5.9
774,9a75c213-79a4-4ba7-9ef1-ca8eda74aaad,Muhamad Cepnur Albasori,https://play-lh.googleusercontent.com/a/ACg8ocLmXIcPdsvtRPCDjjE2KeMotZoTaL1HpnDqJJlNlOWy=mo,"suka bingung kalo di laptop berkas hasil downloadan nya pergi kemana? di cari cari kga ada ada, ada yg bisa langsung minta save, tpi kebanyakan bacaannya doang terunduh tpi berkasnya gatau kemana",2,0,,2021-10-07 07:11:45,Halo Kak Albasori. File yg didownload otomatis akan tersimpan di folder download atau coba cek history download di web browsernya. Jika masih ada kendala silahkan email ke edlink@sevima.com. Beri bintang 5 jika tidak ada kendala ya. Terima kasih. :),2021-10-08 04:00:53,
775,de7a8062-8c20-4272-8f92-b1f59425d71c,Ahmad Baharudin,https://play-lh.googleusercontent.com/a-/ALV-UjVCSP0xVQYIPsFSIzaiEOirbymkYUswlMHUwLrDTlVbZE4,Habis di update masuknya lelet,3,0,4.6.0,2021-10-06 15:07:27,"Halo Kak Ahmad, silahkan update kembali versi terbaru 4.6.2 ya. Mohon maaf atas ketidaknyamanannya. Jika masih ada kendala silahkan email user dan pasw nya kami bantu cek. Tulis detail kendala jg ke edlink@sevima.com. Beri bintang 5 jika tidak ada kendala. Terima kasih. :)",2021-10-13 05:52:59,4.6.0
776,34e9c5f0-411e-4088-b44b-d1160d1dfe83,anton dollu,https://play-lh.googleusercontent.com/a-/ALV-UjVooqERpq-7jhWeYLO-Lkfw23mZ3lhnt0QMBkHvZftJYMU,Bagus,4,0,4.6.0,2021-10-06 12:57:03,erima kasih ulasannya Kak Anton. Jangan lupa update versi terbaru ya. Kuliah semakin mudah menggunakan EdLink. :),2021-10-13 04:51:40,4.6.0
777,e60fcfe6-5a8f-4561-ad77-ae77fc01f1b5,Nur Caya,https://play-lh.googleusercontent.com/a-/ALV-UjVuOvRv1l7LpeuuIvgAXsTfDO5Hebi7M66PmmUXcHG_gA,Mantap aplikasi nya,5,0,,2021-10-06 12:55:35,Terima kasih ulasannya Bu Nur Cahya. Kuliah semakin mudah menggunakan EdLink. :),2021-10-13 04:50:47,
778,621226f9-91f4-4c54-949c-f5f97d28cf1b,st soraya,https://play-lh.googleusercontent.com/a/ACg8ocKt8rnSTDJfQNwQfIpDrxUdTgPrLsqnp0N9ekifVYZo=mo,di perbaharui terus. memori full😪,4,0,4.5.9,2021-10-05 15:36:14,"Halo Kak Soraya, pembaruan EdLink diperuntukkan untuk pengingkatan performa demi kelancaran penggunaan Edlink. Tidak menghabiskan banyak memory kok. Semangat ya. Kuliah semakin mudah menggunakan EdLink. :)",2021-10-06 05:16:55,4.5.9
779,ad6d29dd-9144-45f2-8c78-e8bf65d24847,Akun Naura,https://play-lh.googleusercontent.com/a/ACg8ocJAsq8_TNtrVzrVNDOxK0EvLRqT6FGHmBVOXslw-mE=mo,Admin kenapa saya tidak masuk dalam daftar anggota saya padahal tugas banyak disitu dan forum2 nya juga tidak muncul dalam kelas admin gimana ini saya kena imbasnya sama dosen,1,3,4.6.0,2021-10-04 16:55:52,"Halo Kak Naura, sebelumnya kelas sudah muncul blm? Jika blm silahkan sinkronisasi dosen pengampu kuliahnya. Jika kurang jelas silahkan email detail kendala ke edlink@sevima.com. Beri bintang 5 jika sudah tidak ada kendala ya. Terima kasih. :)",2021-10-06 03:51:24,4.6.0
780,c0e53acc-4ffb-4fa0-a04a-950c57aa42bd,Yogi Pratama,https://play-lh.googleusercontent.com/a/ACg8ocKHYdqwqNAVPjXwP0kgTn7FVFv6UbQcXSaKocIsc3xQ=mo,Keren,5,0,4.5.8,2021-10-03 23:48:49,Terima kasih untuk ulasannya Kak Yogi Pratama. Kuliah semakin mudah menggunakan EdLink. :),2021-10-04 02:00:26,4.5.8
781,109236ac-c7ea-4ff9-a092-a7480eb92139,isma mahdaniyah,https://play-lh.googleusercontent.com/a/ACg8ocIZ_yIbwTnHCVSybwd6NO_zHRZgZbor_Emv3v6czLUy=mo,payah ngerjain kuis dileptop gabisa diklik mana ngejar deadline,1,0,4.5.9,2021-10-03 14:20:39,"Halo Kak Isma, mohon maaf atas ketidaknyamanannya ya. Apakah sdh dipastikan jaringan lancar? Jika masih ada kendala silahkan email user dan pasw nya kami bantu cek. Tulis detail kendala jg ke edlink@sevima.com. Beri bintang 5 jika tidak ada kendala. Terima kasih. :)
",2021-10-04 04:36:09,4.5.9
782,0bc99be8-f867-47e8-aa93-40cff9cca1af,Muhammad Tohir,https://play-lh.googleusercontent.com/a/ACg8ocL_7rkDFkwUCZP0j5Upd5maeEyH0Hb_M3o56LTb3csY=mo,Oke,5,0,2.0,2021-10-02 13:03:57,Terima kasih untuk ulasannya Kak Tohir. Kuliah semakin mudah mengguanakan EdLink. :),2021-10-04 01:59:42,2.0
783,3f441002-77df-4d31-b0d1-a89c38cc9bd4,Anton Katoda,https://play-lh.googleusercontent.com/a-/ALV-UjVD9DIYQ8eDk0GKbB4pSOPF09I3G3WAxD9cJ4_6savjiQ,Terimakasih,5,0,4.6.0,2021-09-30 15:12:08,Terima kasih ulasannya Kak Anton. Kuliah semakin mudah menggunakan EdLink. :),2021-10-01 03:54:42,4.6.0
784,ab30ea89-8fb4-463c-901c-eaafda2e52cd,Rizkyna Amelia,https://play-lh.googleusercontent.com/a/ACg8ocJCpS5flQXOg_d14Z1qWhxX6LMFcV8heXUzk6hmnoeX=mo,"Halo min mau tanya , saya kok gabisa up tugas karena sudah penuh kapasitasnya , lalu saya mau hapus tugas lama juga tidak bisa , jadinya saya gabisa ngirim tugas , tolong kasi sarannya ya biar bsa up tugas lagi , makasi min",3,4,4.6.0,2021-09-30 09:45:22,"Halo Kak Rizkyna, sepertinya memory Kakak penuh. Silahkan hapus file dg cara cari dimana file tersebut dibagikan, pada kelas apa dan sesi ke berapa, hapus postingan atau hapus lampiran, kemudian ""Simpan"", hapus file pada ""Media Library"" atau bisa simak di https://youtu.be/q3dha-uCZ4Q. Beri bintang 5 ya Kak jika tidak ada kendala. Terima kasih. :)",2021-10-01 04:08:05,4.6.0
785,41724499-0b3f-4c11-b663-5ce0d0be69c4,Yustira Ratni,https://play-lh.googleusercontent.com/a-/ALV-UjXuox5Fa5W1fFf0UDE4UzbN7-g4rUrjVuLNFKGMq7IObJc,Mengapa file PDF nya tidak mau di unduh dan tidak bisa di buka mohon bantuannya min soalnya itu materi pnting dari dosen?,2,0,4.6.0,2021-09-30 05:36:33,"Halo Kak Yustira, coba clear data dulu apk EdLinknya kemudian log in lagi. Jika masih belum bisa, boleh email user dan pasw ke edlink@sevima.com. Kami bantu cek. Beri bintang 5 jika tidak ada kendala ya Kak. Terima kasih. :)",2021-10-01 03:28:32,4.6.0
786,5ab359a4-4794-4ae3-89a5-77be39796d45,konstantinus dua,https://play-lh.googleusercontent.com/a-/ALV-UjWCbBMCfnNUXuFIBr-zar176NFaq-_LEBbXLX2iFqtFQg,Bagus,5,0,4.5.8,2021-09-29 10:47:40,Terima kasih untuk ulasannya Kak Konstantinus Dua. Kuliah semakin mudah menggunakan EdLink. :),2021-09-30 01:59:38,4.5.8
787,b8b25fa8-278b-4119-a4fb-fef098aa6918,Fadel Muharram,https://play-lh.googleusercontent.com/a-/ALV-UjU0iGWoaWhCJE3LuBne9tuNo0pPTszLNIIH-cq6yeWOjv8,Tidak bisa mengganti foto profil,1,0,4.6.0,2021-09-29 03:42:50,"Halo Kak Fadel, bisa kok Kak. Menu Profile-Edit Profile klik foto profile lalu pilih file foto yg akan diupload, lalu klik OK di pojok kanan bawah (agak tersembunyi). Mudah kok. Beri bintang 5 ya jika tdk ada kendala. Terima kasih. :)",2021-09-30 02:49:47,4.6.0
788,1832b09b-ef76-47fe-b38e-62f6f836ec7b,Dahliyah Almufidah,https://play-lh.googleusercontent.com/a-/ALV-UjXILdWTFc9OlAk4vyLc3kafh_no0UgZ5a8my78QJXLjfsU,Mohon maaf kok tidak bisa di download yah,2,0,,2021-09-28 03:21:00,"Halo Kak Dahliyah, sepertinya hal ini terjadi karena versi android Kakak karena masih v.5. Coba deh pastikan memory HPnya cukup atau upgrade HP nya Kak. Bisa jg kakak akses EdLink web dahulu. Beri bintang 5 jika sudh tidak ada kendala ya. Terima kasih. :)",2021-09-28 03:32:02,
789,eb43eca6-218b-4d53-9664-027ce56e5099,Ainul Rifandi Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjUNSvPYUsKGlxqOVZjeTNeWp2fiLFUJ_wNcGw95fAn8XB2p,"Tolong untuk edlink web nya diperbaikin dong, sekarang di edlink web kita tidak masuk kelas akademik, dan juga mengumpulkan tugas",2,6,4.6.0,2021-09-28 00:33:49,"Halo kak Ainul Rifandi, mohon maaf atas ketidaknyamanannya, saat itu kami masih perbaikan sistem, untuk sekarang sudah bisa digunakan ya. Terimakasih. :)",2020-09-16 04:42:40,4.6.0
790,aedb46d0-76a0-4c04-b9a1-35ce8a5549f2,Ajas Iftitah,https://play-lh.googleusercontent.com/a/ACg8ocJhaXBNq9e96mJy5XhNW1aNbNCB2VOUUq1YiqKJE70=mo,Tdk mau di updete,1,0,,2021-09-27 22:18:03,"Halo Kak Ajas, pastikan memory HP nya cukup ya. Jika ada kendala silahakan sampaikan kendala di EdLink Community / email ke edlink@sevima.com. Beri bintang 5 jika sudah tidak ada kendala. Thank you. :)",2021-10-13 04:44:18,
791,634fdc93-f3a0-447b-9536-0d13fffed6bf,Elda Puji Herawati,https://play-lh.googleusercontent.com/a-/ALV-UjWcj3uT_aTvwfsA7aHd1lZhl0_MT-4RJQd0Dv9sYZHJ_Co,Aplikasi tidak jelas,1,0,4.6.0,2021-09-27 08:48:59,"Halo Kak Elda, tidak jelas dibagian mana ya Kak? Silahakan sampaikan kendala di EdLink Community / email ke edlink@sevima.com. EdLink hadir untuk mempermudah kuliah online Kakak. Beri bintang 5 jika sudah tidak ada kendala ya. Thank you. :)",2021-10-13 04:18:41,4.6.0
792,5a801cc7-8b74-4e48-966c-2c9ddc55651c,Dewi Dewi,https://play-lh.googleusercontent.com/a/ACg8ocJo8ojKR1U3a28HCQLIJzT-VOI1ZtE9vROVuF6umOdW=mo,Sudah nyaman tapi loding,5,0,,2021-09-27 01:14:14,Terima kasih untuk ulasannya Kak Dewi. Pada menu apakah yg loading? Pastikan jaringan lancar ya. :),2021-09-27 06:45:04,
793,1e463c12-579d-46be-9a06-54ce901c27ad,rani khaerani,https://play-lh.googleusercontent.com/a-/ALV-UjX47mJUmo60_pmxlFPypsKHfB2lJS9SBHweZQbJ4Krys4c,GOOD,5,0,,2021-09-25 13:17:45,Terima kasih untuk ulasannya Kak Rani. Kuliah semakin mudah menggunakan EdLink. :),2021-09-27 06:43:51,
794,3e425694-1500-4c2f-ba12-2f66e53898f2,humaira m. saleh,https://play-lh.googleusercontent.com/a-/ALV-UjWA9Sd-917OSobjRG97GUlbo0ibeIXR-PXYr3wISYOWHBLl,Baik,4,0,4.5.9,2021-09-25 08:42:54,Terima kasih untuk ulasannya Kak Humaira. Kuliah semakin mudah menggunakan EdLink. :),2021-09-27 06:43:19,4.5.9
795,f4f59628-2983-4e5b-a5ce-15ee4d1ecd85,Feri Admaja,https://play-lh.googleusercontent.com/a/ACg8ocLhdkluOZ5leOQAOq0u4r7PGaktDYTV7Xxn9fdVp0nN=mo,Tidak mendapatkann kode verifikasi di email untuk mendaftar.,1,1,4.6.0,2021-09-25 02:20:34,"Halo Kak Feri, mohon maaf atas ketidaknyamanannya ya. Kendala tersebut sudah kami perbaiki. Pastikan email yg didaftarkan benar ya. Beri bintang 5 jika tidak ada kendala. Terima kasih. :)",2021-09-27 06:42:32,4.6.0
796,51256680-82dc-4195-9da6-0bb3f8e5e751,Prudensia Ngao Rodja,https://play-lh.googleusercontent.com/a-/ALV-UjVyN7x-Bdzr8ig6JyCRPAy4-jDNbHL0Nb1dPNWCOogM7Q,This app is good,5,0,,2021-09-24 15:23:03,Terima kasih untuk ulasannya Kak Prudensia. Kuliah semakin mudah menggunakan EdLink. :),2021-09-27 06:37:37,
797,29b8e426-c1f4-46fa-921d-ec56e39d03ac,dinda wijaya,https://play-lh.googleusercontent.com/a/ACg8ocI7taWUd-jlxcv6b5zdE33mZ_u_A7JLV9n9lHxAGWfu=mo,ngga bisa didwonload knpa ya,1,0,,2021-09-24 13:21:40,"Halo Kak Dinda, silahkan coba cek memory hp nya dulu ya. EdLink bs digunakan pd Android versi 5 ke atas kok. Jika msh ada kendala silahkan tulis di EdLink Community dg cara cari di JELAJAH kemudian JOIN atau email ke edlink@sevima.com. Beri bintang 5 jika tdk ada kendala. Terima kasih. :)",2021-09-27 06:36:49,
798,5ae918ca-9016-454a-a2ca-a382dfb4be2b,Elisabeth Simarmata,https://play-lh.googleusercontent.com/a/ACg8ocIFihV9HnY73jPPUFeOB8_eY3SAozL4bxHyfIXvjgWh=mo,Kok prodi saya bisa kosong ya bu Imi kenapa ya Prodi PGSD,3,0,4.6.0,2021-09-24 06:42:24,"Halo Kak Elisabeth, apakah yg dimaksud belum ada mata kuliahnya pada menu Ruang Kelas? Jika iya silahkan hubungi dosen pengampu mata kuliah untuk sinkronisasi kelasnya. Jika msh ada kendala silahkan tulis di EdLink Community dg cara cari di JELAJAH kemudian JOIN atau email ke edlink@sevima.com. Beri bintang 5 jika tdk ada kendala. Terima kasih. :)",2021-09-27 05:22:53,4.6.0
799,83da3ba5-202f-4426-9743-80c60ad35955,BAGUS JIWA PRATAMA,https://play-lh.googleusercontent.com/a-/ALV-UjU-_YKfNfiBIhmsT-D4AuZk7oYMiTTg9B5r8pFZEV2FZWBy,Baikk,3,0,,2021-09-23 16:03:54,"Halo Kak Bagus, Terima kasih atas ulasannya. Beri bintang 5 ya jika tidak ada kendala. Kuliah semakin mudah menggunakan EdLink. :)",2021-09-24 02:45:19,
800,51c85251-54ab-406b-ab03-d436ea9bea2b,Arie,https://play-lh.googleusercontent.com/a-/ALV-UjVD3EvO9n_MEgsgVtTQtBQb9Fx4fMxuxcOQiEhywELoL7I,"Mohon arahan terjadi masalah pada pendaftaran akun baru edlink, untuk pengiriman Kode Verifikasi melalui E-mail tidak bisa semua",3,0,,2021-09-23 03:28:15,"Halo Kak Arie, mohon maaf atas ketidaknyamanannya. Kendala tersebut sedang kami cek ya. Mohon ditunggu. Jika masih ada kendala silahkan email ke edlink@sevima.com. Jika sudah tidak ada kendala, beri bintang 5 ya. Terima kasih :)",2021-09-23 04:42:01,
801,5f454344-0463-43f2-9fa0-87e3ab7b4a2b,Nafil Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjU7jZKo1yCrip8gAp_y6iBGwqs5CEWzG9zXa8V2Ghed3w,Aplikasi rusak 👍🏻,1,0,4.5.9,2021-09-22 07:17:30,Halo Kak Nafil Kurniawan. Apakah ada kendala? Silahkan laporkan detail kendala di EdLink Community atau email edlink@sevima.com biar kami bisa bantu kendalanya. Beri bintang 5 jika sudah tidak ada kendala ya. Terima kasih. :),2021-09-23 04:40:50,4.5.9
802,46205072-2f17-4666-94b7-d637270f76b9,Saddam Husein,https://play-lh.googleusercontent.com/a-/ALV-UjVUYXZV_nkWIel-D_x0FROt01MU_DDPiHAi-qmVhzLIpw,"Tolong perbaiki ya, mau buat akun kendala nya ada di kode verifikasi yang gak terkirim ke email. Terima kasih",1,0,4.5.9,2021-09-21 13:30:46,"Halo Kak Saddam, mohon maaf atas ketidaknyamanannya. Kendala tersebut sedang kami cek ya. Mohon ditunggu. Jika masih ada kendala silahkan email ke edlink@sevima.com. Jika sudah tidak ada kendala, beri bintang 5 ya. Terima kasih :)",2021-09-23 04:37:32,4.5.9
803,a0267549-ecff-4112-a40d-3bb58a0f8c4b,A D E N,https://play-lh.googleusercontent.com/a-/ALV-UjXQ3JbgLgYLKkhtNAcqejd6mRBp7B0-J_dgoBXlRDfDAcQ,"Kode verifikasi tidak masuk, sudah saya kirim beberap kali tetep aja. Susah untuk daftar. Sudah beberapa email yang saya pakai tetep saja sulit",1,1,4.5.9,2021-09-21 13:22:35,"Halo Kak Romdani, mohon maaf atas ketidaknyamanannya. Kendala tersebut sedang kami cek ya. Mohon ditunggu. Jika masih ada kendala silahkan email ke edlink@sevima.com. Jika sudah tidak ada kendala, beri bintang 5 ya. Terima kasih :)",2021-09-23 04:36:38,4.5.9
804,e980421a-f309-44a4-9222-b8cafb577bc4,Deni Sanjaya,https://play-lh.googleusercontent.com/a/ACg8ocKY9hCQRxjH5bE8hTOluxcrTKh3FiHygv1zeLX0qtZO=mo,Tolong jelasin min untuk daftar ke edlink tidak ada pesan masuk kode verifikasinya dan ketika langsung lanjutkan dengan akun google malah langsung keluar dari apk edlink??,3,1,4.5.9,2021-09-21 06:17:41,"Halo Kak Deni Sanjaya, mohon maaf atas ketidaknyamanannya. Silahkan email detail kendala beserta user dan paswordnya ke edlink@sevima.com ya. Beri bintang 5 jika tidak ada kendala. Terima kasih. :)",2021-09-22 07:55:35,4.5.9
805,635832df-2413-402a-aac6-422f12c4c0fd,Petrus Gandi Rivaldo,https://play-lh.googleusercontent.com/a-/ALV-UjXG8GC83RJPTzlQjWcUHwcGUXlO4Zeg6umuPGNa9Ctvt9Mi,Kok punya saya bahas Inggris ya..tolong perbaiki mas/mbak,1,0,,2021-09-21 04:44:41,"Halo Kak Petrus, jika ingin mengubah EdLink ke bhs Indonesia, silahkan ubah default bahasa di HP nya menjadi Indonesia ya. Beri bintang 5 jika tidak ada kendala. Terima kasih. :)",2021-09-22 08:00:47,
806,8eae7f3a-9367-45bd-8176-5ace6f63724f,Isabel Julia Manuel Putri,https://play-lh.googleusercontent.com/a/ACg8ocI_m7OCqCwvem4caN_0eUCyPOrf3sIKJ5oUbCusijHH0A=mo,Bagus semangat ya mengembangkan aplikasi nya semoga semakin baik baik dan kaya 😆😆😆,5,0,4.5.9,2021-09-21 00:36:00,Terima kasih untuk ulasannya Kak Isabel. Kuliah semakin mudah menggunakan EdLink. :),2021-09-21 05:49:51,4.5.9
807,a5f76c9b-97df-475b-8b9e-a68409c13123,Wihelmina domina Yana,https://play-lh.googleusercontent.com/a-/ALV-UjVZDOEvnJgVG69VVnAfnsvGWp_YJE5dWMWvkJ9HF8mCtEQ,Mantap,3,0,4.5.9,2021-09-20 05:08:41,Terima kasih untuk ulasannya Kak Wihelmina. Beri bintang 5 ya jika tidak ada kendala. Kuliah semakin mudah menggunakan EdLink. :),2021-09-21 04:15:28,4.5.9
808,4fe8d620-6785-4054-97da-b646c5400b78,Rehagana Sinulingga,https://play-lh.googleusercontent.com/a/ACg8ocI7tdMsGOJu9N3-sIXpNcU-rfT86OKjP4KY5fnXbkqh=mo,"Penyimpanan opsional terlalu dikit, semoga kedepannya bisa di tingkatkan lagi,untuk UI tampilan sudah bagus dan mudah di pahami,tapi masih ada problem error² ketika membuka aplikasi ini , Semoga kedepannya penyimpanan dan masalah error' di fix Terimakasih",5,0,,2021-09-20 01:06:52,Halo Kak Rehagana. Boleh dong kirim kritik dan saran buat EdLink kirim ke email edlink@sevima.com ya. Kami tunggu ya. Kuliah semakin mudah menggunakan EdLink. Thank you.,2021-09-20 07:38:33,
809,0b8078b0-659c-44b7-81fe-a64d4fba4029,PuriPuri Pusioner,https://play-lh.googleusercontent.com/a/ACg8ocIJSzZ8Zl6emDLSXelA0JUMvwnniA8eWqNrXctCogwV=mo,Agak ribet aplikasi nya buat agar lebih mudah dan tampilan nya juga di rapihin lagi okeh 😂😄😃😀☺️👍,3,0,4.5.9,2021-09-19 11:44:35,"Halo Kak Puri, boleh dong kirim saran buat EdLink kirim ke email edlink@sevima.com ya. Kami tunggu ya. Beri bintang 5 jika tidak ada kendala. Thank you. :)",2021-09-20 07:36:26,4.5.9
810,0455b0ac-42d6-4ebd-88bd-1454bb95283b,Fuad akmal,https://play-lh.googleusercontent.com/a-/ALV-UjXLOT-Yln7px8rjfIfzM5ynPqSKyGgRMw8roKTClULKZHc,Bagus dan terus tingkatkan agar lebih baik,4,0,4.5.9,2021-09-16 16:41:19,Terima kasih ulasannya Kak Fuad. Kuliah semakin mudah menggunakan EdLink. :),2021-09-17 02:14:52,4.5.9
811,029fd266-e600-4acd-ac91-7d82317724a0,Hanis lazarus lusi,https://play-lh.googleusercontent.com/a-/ALV-UjW1JwXgzmMpRDLXvPuyF-2FC_suLpUUk-6GNxmtIojf2w,Good,5,0,,2021-09-15 14:11:36,Terima kasih ulasannya Kak Hanis. Kuliah semakin mudah menggunakan EdLink. :),2021-09-17 02:10:19,
812,51baeb83-a9ca-4dff-bc7a-543cdf1ee226,Besse Angreni,https://play-lh.googleusercontent.com/a-/ALV-UjWBDMn-wva2_YuJ-u1XZnHQeO0kpXpcoFnUkVNSkOWU3ptU,855y km,5,0,4.5.8,2021-09-15 07:55:06,Terima kasih ulasannya Kak Basse. Kuliah semakin mudah mengunakan EdLink. :),2021-09-17 02:06:47,4.5.8
813,99e40f9d-58a6-4bd1-b1d8-282e7b1e926d,Siti Maelani,https://play-lh.googleusercontent.com/a-/ALV-UjUnOoWWSYKZH8nfmyDomnnHu5xwJgIi8Bt-v85zar42WA,Ok,5,0,,2021-09-14 13:03:57,Terima kasih untuk ulasannya Kak Siti Maelani. Kuliah semakin mudah menggunakan EdLink. :),2021-09-15 04:18:21,
814,675ff63c-006a-4ea8-b7ae-542df393dca4,Paola Feronika Amanda,https://play-lh.googleusercontent.com/a-/ALV-UjWi7a1jMXkg8NIU5NP6f5n5p5TIJXJqJqT2FOBRh7mlw-U,Kok Edlink gak bisa scroll kebawah mau liat nilai dan dan lain2nya🤔,2,0,4.5.9,2021-09-14 01:45:01,Halo Kak Vaula! Coba refresh atau clear data EdLinknya Kak. Jika masih ada kendala silahkan tulis di EdLink Community dg cara cari di Jelajah kemudiah JOIN. Beri bintang 5 ya jika tdk ada kendala. Terima kasih. :),2021-09-14 05:47:17,4.5.9
815,85dbd8ae-e5bf-4182-8052-27b37902bc75,USMAN SE,https://play-lh.googleusercontent.com/a-/ALV-UjVkJIeK_szKPLoD34UpQsYehKI_7nP1hvvxUps3WqmOvfX_,Good,5,0,4.5.9,2021-09-13 12:09:07,Terima kasih untuk ulasannya Bapak Usman. Kuliah semakin mudah menggunakan EdLink. :),2021-09-14 05:00:15,4.5.9
816,e212d653-f2cc-4c8d-acfc-72fac9438d3a,Rudi Azhar,https://play-lh.googleusercontent.com/a-/ALV-UjWlp-YFD5gchVf94lmBbqTVbAnUTvyFviKnghzm3D9oElu4,Ed link,4,0,4.5.9,2021-09-13 07:42:20,Terima kasih untuk ulasannya Pak Rudi. Beri bintang 5 jika tidak ada kendala ya Pak. Kuliah semakin mudah menggunakan EdLink. :),2021-09-14 05:49:05,4.5.9
817,bfbb8514-3029-480a-8575-2a5e0a133476,M Ramadhan Miftahurahman,https://play-lh.googleusercontent.com/a-/ALV-UjWqWRE49zzTNYMBX9rP6JmtkrQKgIRklfsVJgEQvZVYXw,Ga bisa ganti Poto profil,3,0,,2021-09-13 04:01:26,"Halo Kak Ramadhan, ada notif yang muncul ga Kak saat ganti profilnya. Silahkan tulis detail kendala di EdLink Community dg cara cari di Jelajah kemudian JOIN atau email ke edlink@sevima.com. Beri bintang 5 jika tidak ada kendala ya. Terima kasih. :)",2021-09-14 06:07:08,
